Unnamed: 0,user_id,age,isbn,rating,book_title,book_author,year_of_publication,publisher,Language,city,state,country
13496,1120,25.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,tucson,arizona,usa
13497,1132,25.0,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,evanston,illinois,usa
13498,1132,38.0,60915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,yuba city,ca,usa
13499,1136,34.74389988072476,60915544,5,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,little rock,arkansas,usa
13500,1144,27.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,edinburg,texas,usa
13501,1148,31.0,60915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,edmonton,alberta,canada
13502,1149,34.74389988072476,60915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,london,england,united kingdom
13503,1150,43.0,60915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,asheville,north carolina,usa
13504,1169,38.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,san antonio,texas,usa
13506,1186,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,louisville,kentucky,usa
13507,1197,34.74389988072476,60915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,jackson,michigan,usa
13508,1208,27.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,munster,indiana,usa
13509,1213,25.0,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,hoffman estates,illinois,usa
13510,1229,25.0,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,seattle,washington,usa
13511,1242,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,boulder,colorado,usa
13512,1260,16.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,harrodsburg,kentucky,usa
13513,1268,28.0,60915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,portland,oregon,usa
13514,1269,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,sacramento,california,usa
13515,1274,23.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,kansas city,missouri,usa
13516,1279,43.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,anchorage,alaska,usa
13517,1292,34.74389988072476,60915544,6,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,salem,oregon,usa
13518,1314,34.74389988072476,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,governors bay,canterbury,new zealand
13519,1321,28.0,60915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,shelby township,michigan,usa
13520,1329,29.0,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,wokingham,england,united kingdom
13521,1332,49.0,60915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,bloomington,illinois,usa
13522,1337,28.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,gaithersburg,maryland,usa
13523,1358,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,potomac falls,virginia,usa
13524,1361,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,fair oaks,california,usa
13525,1387,34.74389988072476,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,beavercreek,oregon,usa
13526,1414,44.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,dove canyon,california,usa
13527,1417,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,omaha,nebraska,usa
13528,1419,43.0,60915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,christchurch,canterbury,new zealand
13529,1420,41.0,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,san jose,california,usa
13530,1426,34.74389988072476,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,big sky,montana,usa
13531,1434,50.0,60915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,bellingham,washington,usa
13532,1438,21.0,60915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,evanston,illinois,usa
13533,1456,36.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,middletown,connecticut,usa
13534,1458,17.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,baton rouge,louisiana,usa
13535,1461,34.74389988072476,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,watertown,massachusetts,usa
13536,1463,45.0,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,aliso viejo,california,usa
13537,1468,35.0,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,santa rosa,california,usa
13538,1483,20.0,60915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,beloit,wisconsin,usa
13539,1487,67.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,campbellsport,wisconsin,usa
13540,1505,34.74389988072476,60915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,portland,oregon,usa
13541,1507,34.74389988072476,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,salt lake city,utah,usa
13542,1526,51.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,peoria,arizona,usa
13543,1551,60.0,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,seattle,washington,usa
13544,1575,34.74389988072476,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,canandaigua,new york,usa
13545,1590,46.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,taneytown,maryland,usa
13546,1594,27.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,lille,nord,france
13547,1608,43.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,miami,florida,usa
13548,1611,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,asheville,north carolina,usa
13549,1612,57.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,north kingstown,rhode island,usa
13550,1627,31.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,rock island,tennessee,usa
13551,1639,35.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,metairie,louisiana,usa
13552,1649,38.0,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,burlington,ontario,canada
13553,1649,44.0,60915544,6,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,waterdown,ontario,canada
13554,1653,28.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,tucson,arizona,usa
13555,1658,26.0,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,grove city,ohio,usa
13556,1661,32.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,cortez,colorado,usa
13557,1665,57.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,greenwood,british columbia,canada
13558,1666,34.74389988072476,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,lancaster,pennsylvania,usa
13559,1681,46.0,60915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,oceanside,california,usa
13561,1703,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,vancouver,british columbia,canada
13562,1709,34.74389988072476,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,shreveport,louisiana,usa
13563,1711,47.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,toronto,ontario,canada
13564,1727,44.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,astoria,oregon,usa
13565,1742,36.0,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,hamilton,ohio,usa
13566,1750,57.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,chicago,illinois,usa
13567,1762,32.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,andrews,indiana,usa
13568,1769,24.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,irving,texas,usa
13569,1785,41.0,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,columbia,missouri,usa
13570,1787,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,pomona,california,usa
13571,1808,34.74389988072476,60915544,6,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,wrightwood,california,usa
13573,1876,51.0,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,olympia,washington,usa
13574,1879,34.74389988072476,60915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,wake forest,north carolina,usa
13575,1893,46.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,ottawa,ontario,canada
13576,1894,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,rochester,new york,usa
13577,1898,33.0,60915544,5,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,austin,texas,usa
13578,1900,73.0,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,chesapeake,virginia,usa
13579,1909,31.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,seattle,washington,usa
13580,1934,53.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,pine beach,new jersey,usa
13581,1972,26.0,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,paradise,newfoundland,canada
13582,1986,42.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,melbourne,florida,usa
13583,1987,62.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,little canada,minnesota,usa
13584,2005,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,sandy,utah,usa
13585,2030,34.74389988072476,60915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,prince rupert,british columbia,canada
13586,2036,37.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,weehawken,new jersey,usa
13587,2086,52.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,plymouth,wisconsin,usa
13588,2091,34.74389988072476,60915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,toronto,ontario,canada
13589,2119,40.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,enschede,overijssel,netherlands
13590,2128,59.0,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,ft. lauderdale,florida,usa
13591,2129,25.0,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,angels camp,california,usa
13592,2160,34.74389988072476,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,somerville,massachusetts,usa
13593,2160,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,ciudad colón,san josé,costa rica
13594,2169,25.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,marysville,washington,usa
13595,2176,34.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,boston,massachusetts,usa
13596,2178,37.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,arlington,massachusetts,usa
13597,2185,30.0,60915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,portland,oregon,usa
13598,2205,26.0,60915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,toronto,ontario,canada
13599,2207,21.0,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,east lansing,michigan,usa
13600,2214,34.74389988072476,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,portland,oregon,usa
13601,2219,36.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,jacksonville,florida,usa
13602,2241,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,sacramento,california,usa
13603,2243,43.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,chevy chase,dc,usa
13604,2243,23.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,columbia,maryland,usa
13605,2244,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,louisville,kentucky,usa
13606,2250,51.0,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,toronto,ontario,canada
13607,2270,34.74389988072476,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,walnut creek,california,usa
13608,2288,34.74389988072476,60915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,scituate,massachusetts,usa
13609,2297,29.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,kensington,california,usa
13610,2305,52.0,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,colorado springs,colorado,usa
13611,2312,44.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,roanoke,virginia,usa
13612,2321,34.74389988072476,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,oakland,california,usa
13613,2351,46.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,st louis,missouri,usa
13614,2359,43.0,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,bridgeton,new jersey,usa
13615,2367,34.74389988072476,60915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,mars,pennsylvania,usa
13616,2381,25.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,louisville,kentucky,usa
13617,2416,35.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,san francisco,california,usa
13618,2422,25.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,orlando,florida,usa
13619,2439,34.74389988072476,60915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,baltimore,maryland,usa
13620,2440,47.0,60915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,long branch,new jersey,usa
13621,2453,26.0,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,halifax,nova scotia,canada
13622,2509,59.0,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,prospect harbor,maine,usa
13623,2561,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,asheville,north carolina,usa
13624,2645,34.74389988072476,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,quincy,massachusetts,usa
13625,2665,34.74389988072476,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,westfield,new jersey,usa
13626,2668,33.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,reston,virginia,usa
13627,2686,36.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,upper township,new jersey,usa
13628,2711,25.0,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,albuquerque,new mexico,usa
13629,2713,22.0,60915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,storrs,connecticut,usa
13631,2738,34.74389988072476,60915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,ithaca,new york,usa
13632,2743,34.74389988072476,60915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,san francisco,california,usa
13634,2778,16.0,60915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,baton rouge,louisiana,usa
13635,243,34.74389988072476,60977493,7,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,arden hills,minnesota,usa
13636,244,34.74389988072476,60977493,7,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,college station,texas,usa
13637,2275,22.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,prescott,arizona,usa
13638,5101,34.74389988072476,60977493,5,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,montreal,quebec,canada
13639,7316,34.74389988072476,60977493,9,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,coralville,iowa,usa
13640,7341,34.74389988072476,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,half moon bay,california,usa
13641,7346,49.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,sunnyvale,california,usa
13642,7509,34.74389988072476,60977493,9,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,manhattan beach,california,usa
13643,8253,26.0,60977493,8,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,tulsa,oklahoma,usa
13644,8454,34.74389988072476,60977493,8,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,auburndale,massachusetts,usa
13645,8529,34.74389988072476,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,logroño,la rioja,spain
13646,1068,34.74389988072476,60977493,6,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,xxxxxx,xxxxxx,netherlands
13648,1270,31.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,valley stream,new york,usa
13649,1438,35.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,coalville,leicestershire,"england, united kingdom"
13650,1750,37.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,dublin,dublin,ireland
13651,1795,32.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,puchong,selangor,malaysia
13652,2017,34.74389988072476,60977493,10,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,san diego,california,usa
13653,2101,34.74389988072476,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,fresno,california,usa
13654,2110,34.74389988072476,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,garland,texas,usa
13655,2140,34.74389988072476,60977493,8,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,west vancouver,british columbia,canada
13656,2262,54.0,60977493,9,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,lynbrook,new york,usa
13657,2390,34.74389988072476,60977493,8,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,london,england,united kingdom
13658,2443,37.0,60977493,7,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,deventer,overijssel,netherlands
13659,2452,28.0,60977493,7,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,denver,colorado,usa
13660,2605,18.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,halifax,nova scotia,canada
13662,2817,26.0,60977493,5,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,grand rapids,michigan,usa
13663,3034,34.74389988072476,60977493,10,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,union,maine,usa
13664,3064,18.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,omaha,nebraska,usa
13665,3071,32.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,sydney,new south wales,australia
13666,3138,38.0,60977493,7,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,chicago,illinois,usa
13667,3169,47.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,cedar rapids,iowa,usa
13668,3585,36.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,mentor,ohio,usa
13669,3683,56.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,raleigh,north carolina,usa
13670,3690,39.0,60977493,10,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,dunnville,ontario,canada
13671,4142,31.0,60977493,8,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,christchurch,canterbury,new zealand
13672,4380,31.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,delano,minnesota,usa
13673,4831,13.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,calabasas,california,usa
13674,4984,34.74389988072476,60977493,5,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,brooklyn,new york,usa
13675,5097,34.74389988072476,60977493,5,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,shaker hts.,ohio,usa
13677,5322,35.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,minneapolis,minnesota,usa
13679,5695,52.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,monroe twp.,new jersey,usa
13680,5782,53.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,columbia,south carolina,usa
13681,5899,34.74389988072476,60977493,8,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,sydney,new south wales,australia
13682,6082,49.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,ann arbor,michigan,usa
13683,6161,34.74389988072476,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,coburg,oregon,usa
13684,6847,32.0,60977493,10,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,san francisco,california,usa
13685,6907,42.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,new york,new york,usa
13687,7253,42.0,60977493,5,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,arlington,virginia,usa
13688,7368,27.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,almada,setúbal,portugal
13689,7648,37.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,orange park,florida,usa
13690,8036,34.74389988072476,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,portland,maine,usa
13691,8092,21.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,torrance,california,usa
13692,8197,34.0,60977493,10,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,minneapolis,minnesota,usa
13693,8283,21.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,nashville,tennessee,usa
13694,8332,34.74389988072476,60977493,9,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,denver,colorado,usa
13695,8397,59.0,60977493,7,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,asheville,north carolina,usa
13696,8542,23.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,chisholm,minnesota,usa
13698,8755,31.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,lexington,kentucky,usa
13700,8869,30.0,60977493,8,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,shanghai,shanghai,china
13701,8873,34.74389988072476,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,college station,texas,usa
13703,9062,25.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,aveiro,aveiro,portugal
13704,9083,34.74389988072476,60977493,8,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,reykjavik,reykjavik,iceland
13705,9144,34.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,farncombe,surrey,united kingdom
13706,9193,40.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,new westminster,british columbia,canada
13707,9216,25.0,60977493,10,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,auckland,auckland,new zealand
13708,9249,34.74389988072476,60977493,9,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,sydney,new south wales,australia
13709,9337,34.74389988072476,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,puerto vallarta,jalisco,mexico
13710,9434,44.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,oakland,new jersey,usa
13711,9454,30.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,oregon city,oregon,usa
13712,9535,33.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,charleston,west virginia,usa
13713,9593,36.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,manchester,new hampshire,usa
13714,9660,34.74389988072476,60977493,9,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,houston,texas,usa
13715,9732,29.0,60977493,10,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,costa de caparica,lisbon,portugal
13716,9815,34.74389988072476,60977493,10,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,portland,maine,usa
13717,9973,36.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,moers,nordrhein-westfalen,germany
13718,1009,34.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,seattle,washington,usa
13719,1013,29.0,60977493,8,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,milwaukee,wisconsin,usa
13721,1059,26.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,oakland,california,usa
13723,1087,48.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,san jose,california,usa
13724,1092,19.0,60977493,8,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,mississauga,ontario,canada
13725,1111,53.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,belton,texas,usa
13726,1143,31.0,60977493,3,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,columbus,georgia,usa
13727,1146,34.74389988072476,60977493,8,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,san diego,california,usa
13728,1150,43.0,60977493,7,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,asheville,north carolina,usa
13729,1154,30.0,60977493,8,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,cincinnati,ohio,usa
13730,1174,34.74389988072476,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,chicago,illinois,usa
13731,1178,34.74389988072476,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,wilton,connecticut,usa
13732,1182,34.74389988072476,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,denver,colorado,usa
13733,1201,59.0,60977493,9,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,olympia,washington,usa
13734,1228,38.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,elm grove,wisconsin,usa
13735,1254,34.74389988072476,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,lincoln city,oregon,usa
13736,1270,31.0,60977493,7,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,knoxville,tennessee,usa
13737,1297,30.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,tallahassee,florida,usa
13738,1301,34.74389988072476,60977493,10,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,seattle,washington,usa
13739,1315,47.0,60977493,9,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,citrus heights,california,usa
13740,1338,28.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,bement,illinois,usa
13741,1340,34.0,60977493,8,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,santa rosa,california,usa
13742,1358,34.74389988072476,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,potomac falls,virginia,usa
13743,1378,27.0,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,kaltern/caldaro (bz),trentino alto adige,italy
13744,1381,37.0,60977493,7,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,edmonton,alberta,canada
13745,1385,34.74389988072476,60977493,0,The God of Small Things,Arundhati Roy,1998.0,Perennial,en,milano,lombardia,italy
